balsamines,balsamine
ballottait,ballotter
ballante,ballant
baleinière,baleinier
balbutiements,balbutiement
balbutiante,balbutiant
balafres,balafre
baladeuse,baladeur
baladeuse,baladeur
baladaient,balader
baiseuse,baiseur
baisera,baiser
bâillonnait,bâillonner
bagnes,bagne
badigeonné,badigeonner
azulejos,azulejo
avouables,avouable
avortements,avortement
avoisinants,avoisinant
avoirs,avoir
avisés,aviser
aviserons,aviser
avisera,aviser
avisée,avisé
aveuglants,aveuglant
avertissant,avertir
aventurés,aventurer
aventurent,aventurer
aventurant,aventurer
aventuraient,aventurer
aventura,aventurer
avenirs,avenir
avantageuses,avantageux
avancez,avancer
ausculté,ausculter
auscultait,ausculter
ausculta,ausculter
auréolait,auréoler
aubaines,aubaine
attristant,attrister
attribuées,attribuer
attribuais,attribuer
attribuai,attribuer
attrapés,attraper
attitré,attitrer
attisait,attiser
attirantes,attirant
attestent,attester
atterrés,atterrer
atténua,atténuer
attendrissent,attendrir
attendrissantes,attendrissant
attardai,attarder
attaquons,attaquer
attachèrent,attacher
attachât,attacher
atmosphères,atmosphère
assurez,assurer
assureraient,assurer
assurais,assurer
assouvie,assouvir
assouvi,assouvir
assoiffée,assoiffer
assistèrent,assister
assimile,assimiler
assiettées,assiettée
assemblent,assembler
assèche,assécher
assaisonné,assaisonner
asexuée,asexué
ascendants,ascendant
arrosoirs,arrosoir
arrosa,arroser
arrêterai,arrêter
arqué,arquer
aromatiques,aromatique
arnaques,arnaque
arménienne,arménien
armait,armer
aristocratiques,aristocratique
arcs-en-ciel,arc-en-ciel
archaïques,archaïque
arborent,arborer
appuyez,appuyer
appuyèrent,appuyer
appréhende,appréhender
apposé,apposer
apporteras,apporter
apportât,apporter
appliquèrent,appliquer
applications,application
appellerons,appeler
apparentaient,apparenter
aplatissent,aplatir
apartés,aparté
apaiserait,apaiser
apaisements,apaisement
apaisaient,apaiser
anxieuses,anxieux
antifascistes,antifasciste
anticipée,anticipé
anticipée,anticiper
antiaérienne,antiaérien
annoncerait,annoncer
angoissants,angoissant
anesthésiée,anesthésier
ancrés,ancrer
ancillaires,ancillaire
anatomiques,anatomique
analogies,analogie
amusettes,amusette
amuses,amuser
amusai,amuser
amputé,amputer
amplifiant,amplifier
amphores,amphore
amorphes,amorphe
amidonnés,amidonner
amidonné,amidonner
améthystes,améthyste
amendements,amendement
améliorait,améliorer
amassant,amasser
amaigrie,amaigri
altérations,altération
allouait,allouer
alimentent,alimenter
alimente,alimenter
alarmée,alarmer
alarmantes,alarmant
aimantée,aimanter
ailés,ailé
aigre-douce,aigre-doux
aïeules,aïeul
aiderez,aider
aidât,aider
agrippai,agripper
agrandissent,agrandir
agglomérations,agglomération
agencée,agencer
affûts,affût
affublant,affubler
affronta,affronter
affolaient,affoler
affluait,affluer
affermie,affermir
affalées,affaler
affalait,affaler
adultères,adultère
adroits,adroit
adorons,adorer
admises,admettre
admirés,admirer
admettrait,admettre
adjurant,adjurer
acidulés,acidulé
achevais,achever
achevai,achever
achèteront,acheter
acérée,acéré
accuserait,accuser
accrocs,accroc
accoutume,accoutumer
accoucha,accoucher
accoté,accoter
accoste,accoster
accosta,accoster
accordèrent,accorder
accordai,accorder
accompagnât,accompagner
accommodé,accommoder
accolades,accolade
acclamait,acclamer
acceptiez,accepter
accepteriez,accepter
accentuent,accentuer
accélèrent,accélérer
académiques,académique
abritées,abriter
abréviations,abréviation
aboyé,aboyer
abordent,aborder
abordée,aborder
abordais,aborder
abolissant,abolir
ablettes,ablette
abjects,abject
abîmant,abîmer
abasourdie,abasourdi
abasourdie,abasourdir
abandonnions,abandonner
zombies,zombie
zélotes,zélote
zélée,zélé
zadé,zader
voyageais,voyager
volumineuses,volumineux
voltigent,voltiger
volera,voler
voisinait,voisiner
voilent,voiler
voilages,voilage
vivotait,vivoter
vivifiante,vivifiant
vitreuse,vitreux
visitâmes,visiter
visionne,visionner
virtuelles,virtuel
virevoltaient,virevolter
virale,viral
vindicatifs,vindicatif
vile,vil
vieillissaient,vieillir
videurs,videur
viderait,vider
veufs,veuf
versèrent,verser
versais,verser
vernissée,vernisser
vernissages,vernissage
vermoulus,vermoulu
vermoulues,vermoulu
vermines,vermine
vérifiez,vérifier
verdoyantes,verdoyant
verdit,verdir
verdicts,verdict
ventrue,ventru
vénère,vénérer
vendrais,vendre
vaudront,valoir
vaporeuses,vaporeux
valsaient,valser
valais,valoir
vaincrons,vaincre
vacciné,vacciner
utilisais,utiliser
usuels,usuel
unissez,unir
typos,typo
turlupinait,turlupiner
tue-mouches,tue-mouche
truquées,truqué
trouillards,trouillard
tronquées,tronqué
tromperies,tromperie
tromblons,tromblon
triture,triturer
triomphantes,triomphant
trinquant,trinquer
trinquaient,trinquer
trimbalent,trimbaler
tricotés,tricoter
tribuns,tribun
treuils,treuil
tressés,tresser
tressautements,tressautement
tressait,tresser
trémoussaient,trémousser
tremblotaient,trembloter
trébuchent,trébucher
trébuchante,trébuchant
travaillées,travailler
traumatisée,traumatiser
traquent,traquer
traquant,traquer
transportèrent,transporter
transpiraient,transpirer
transie,transir
transfigure,transfigurer
transcrivait,transcrire
tranquillisée,tranquilliser
tranchants,tranchant
traitais,traiter
traitai,traiter
traînons,traîner
traînez,traîner
traînera,traîner
traduisis,traduire
traduisais,traduire
toxicomanes,toxicomane
toussotant,toussoter
tournoya,tournoyer
tourniquets,tourniquet
tourmentez,tourmenter
touillant,touiller
toucherais,toucher
tortillons,tortillon
torsadés,torsader
torrentielles,torrentiel
tonitruants,tonitruant
tomettes,tomette
tolèrent,tolérer
tolérées,tolérer
tolérables,tolérable
toises,toise
toboggans,toboggan
titubaient,tituber
tirerons,tirer
tintaient,tinter
théologiques,théologique
théières,théière
tétrarques,tétrarque
tétines,tétine
terminèrent,terminer
tentante,tentant
tendancieuses,tendancieux
tempêtant,tempêter
télévisée,télévisé
télévise,téléviser
télégraphiait,télégraphier
télégraphia,télégraphier
teintant,teinter
tchécoslovaques,tchécoslovaque
tartelettes,tartelette
taris,tari
tardera,tarder
tarabuste,tarabuster
tapotent,tapoter
tapisse,tapisser
tapinait,tapiner
tapèrent,taper
tapageurs,tapageur
taons,taon
tamisé,tamiser
tambourina,tambouriner
talonnettes,talonnette
talonnait,talonner
tâchons,tâcher
tachetés,tacheter
syndicalistes,syndicaliste
synchrones,synchrone
symbolisant,symboliser
suscitées,susciter
survoltés,survolté
survis,survivre
surviennent,survenir
surprît,surprendre
surmontent,surmonter
surmontaient,surmonter
surmonta,surmonter
surélevée,surélever
sureaux,sureau
surboums,surboum
surannés,suranné
surannée,suranné
supportés,supporter
supportera,supporter
suppliantes,suppliant
supplée,suppléer
sulfureuses,sulfureux
suissesse,suisse
suintent,suinter
suicida,suicider
suffoquais,suffoquer
suffoqua,suffoquer
suffocants,suffocant
succulentes,succulent
succéderait,succéder
subversifs,subversif
subterfuges,subterfuge
subodoré,subodorer
submergées,submerger
subjugue,subjuguer
sua,suer
stupéfiants,stupéfiant
structura,structurer
strates,strate
stères,stère
spadassins,spadassin
sous-entendant,sous-entendre
soupirais,soupirer
soupçonnés,soupçonner
souhaitiez,souhaiter
souhaités,souhaiter
souhaitables,souhaitable
souffrirai,souffrir
souffleté,souffleter
soufflèrent,souffler
soudait,souder
soucient,soucier
sommait,sommer
somma,sommer
sollicitudes,sollicitude
solliciteurs,solliciteur
sollicitant,solliciter
sollicita,solliciter
solistes,soliste
soldée,solder
soldé,solder
soignerait,soigner
situa,situer
signais,signer
sifflants,sifflant
sifflantes,sifflant
sibyllines,sibyllin
servons,servir
serrions,serrer
serrerait,serrer
serine,seriner
séquestrée,séquestrer
séparons,séparer
sentiras,sentir
sentiraient,sentir
sempiternelle,sempiternel
séjourne,séjourner
sédiments,sédiment
sécrétait,sécréter
secouais,secouer
séchèrent,sécher
scrutent,scruter
scooters,scooter
sciés,scier
scellait,sceller
scélérats,scélérat
scarabées,scarabée
scandalisés,scandalisé
savoura,savourer
savonné,savonner
savoirs,savoir
sauveurs,sauveur
sauves,sauver
sautons,sauter
sauteront,sauter
saupoudrant,saupoudrer
saunas,sauna
satisfit,satisfaire
satisfaisants,satisfaisant
satins,satin
sarclait,sarcler
sarbacanes,sarbacane
sanitaires,sanitaire
sanies,sanie
sanguinolents,sanguinolent
sanguinaires,sanguinaire
sanglotante,sanglotant
salivait,saliver
salingues,salingue
saisissez,saisir
saisisse,saisir
saisirait,saisir
saignées,saignée
sacro-sainte,sacro-saint
sacrifia,sacrifier
saccadées,saccadé
sabliers,sablier
rutilait,rutiler
ruisselets,ruisselet
ruisselé,ruisseler
ruinent,ruiner
ruinait,ruiner
ruinaient,ruiner
ruai,ruer
rouvrais,rouvrir
routiniers,routinier
routinière,routinier
roumis,roumi
rouillaient,rouiller
roucoulant,roucouler
roucoula,roucouler
rota,roter
roselières,roselier
ronronna,ronronner
ronflante,ronflant
ronfla,ronfler
ronchonnant,ronchonner
rompent,rompre
rognés,rogner
rogné,rogner
rodomontades,rodomontade
rodé,roder
rôdais,rôder
rivées,river
riva,river
rirai,rire
rigolais,rigoler
ricanèrent,ricaner
ricanantes,ricanant
revivais,revivre
revivaient,revivre
reverrez,revoir
révérences,révérence
revendit,revendre
revendiquant,revendiquer
révélés,révéler
réveillons,réveiller
réveilleras,réveiller
réussissez,réussir
réunira,réunir
retranche,retrancher
rétractant,rétracter
rétractait,rétracter
retomberait,retomber
retardent,retarder
retarda,retarder
retapée,retaper
retape,retaper
résumés,résumé
résulterait,résulter
résulta,résulter
restaurées,restaurer
restantes,restant
ressusciterait,ressusciter
resservait,resservir
ressente,ressentir
ressemblants,ressemblant
ressaisie,ressaisir
résistèrent,résister
résisterai,résister
résistai,résister
rescapée,rescapé
réquisitoires,réquisitoire
requérait,requérir
répugné,répugner
repue,repu
répudiée,répudier
reprocherait,reprocher
réprimée,réprimer
représentons,représenter
représentées,représenter
reprendrez,reprendre
reprendrais,reprendre
reposera,reposer
reportée,reporter
replient,replier
repliaient,replier
répercutent,répercuter
repérant,repérer
repasserez,repasser
repasserait,repasser
repassais,repasser
repartiras,repartir
repaissait,repaître
rentrât,rentrer
rentière,rentier
renseignent,renseigner
renouant,renouer
renoncules,renoncule
renonçons,renoncer
renoncions,renoncer
renoncèrent,renoncer
rengainé,rengainer
renfrognés,renfrogné
renforçaient,renforcer
renforça,renforcer
rendiez,rendre
rencontrerais,rencontrer
rencontrât,rencontrer
rencogné,rencogner
renaudait,renauder
remportés,remporter
remplacèrent,remplacer
remplaçante,remplaçant
remplaçais,remplacer
remettons,remettre
remémora,remémorer
remballe,remballer
reluquaient,reluquer
reluisants,reluisant
relègue,reléguer
relayait,relayer
relata,relater
relâchés,relâché
rejoindrais,rejoindre
rejoindraient,rejoindre
réitérées,réitérer
rehaussant,rehausser
réhabilité,réhabiliter
regrettables,regrettable
regorgent,regorger
regorgeant,regorger
regonflé,regonfler
régnais,régner
règlent,régler
régionales,régional
regarderas,regarder
régalés,régaler
régalant,régaler
régalaient,régaler
regagnâmes,regagner
refuserai,refuser
réfugiant,réfugier
refoulés,refoulé
reformé,reformer
reflué,refluer
refirent,refaire
refilant,refiler
refermât,refermer
referait,refaire
réécrit,réécrire
redressèrent,redresser
redoutées,redouter
redonnant,redonner
rédigeai,rédiger
redevenant,redevenir
redevenais,redevenir
redescendis,redescendre
recueillera,recueillir
rectifiée,rectifier
recouvrée,recouvrer
recourbée,recourber
recourait,recourir
recouché,recoucher
recopiés,recopier
recopiant,recopier
reconstituent,reconstituer
reconstituant,reconstituer
récompensée,récompenser
recommencées,recommencer
rechigne,rechigner
recherchant,rechercher
réchauffera,réchauffer
réchauffée,réchauffer
recharge,recharger
réchappé,réchapper
recevront,recevoir
recevrez,recevoir
recevraient,recevoir
receleurs,receleur
rebutée,rebuter
rebondie,rebondi
réagirait,réagir
rayonnent,rayonner
rayonnants,rayonnant
ravivée,raviver
ravivé,raviver
raviva,raviver
ravies,ravir
ravagées,ravagé
rattrapent,rattraper
ratissait,ratisser
ratiboisé,ratiboiser
ratatinait,ratatiner
raseuse,raseur
rasais,raser
rapportez,rapporter
rappliqué,rappliquer
rappliquait,rappliquer
rappelât,rappeler
rapins,rapin
rapetissent,rapetisser
rapetissant,rapetisser
râpés,râpé
rangèrent,ranger
ramone,ramoner
ramilles,ramille
ramiers,ramier
rameutait,rameuter
ramènerais,ramener
râlaient,râler
rajustait,rajuster
raisonnais,raisonner
raisonna,raisonner
rainettes,rainette
rafraîchissante,rafraîchissant
rafraîchie,rafraîchir
radotages,radotage
radiodiffusé,radiodiffuser
radinent,radiner
racontions,raconter
raciales,racial
rachetés,racheter
rabotés,raboter
rabotait,raboter
râblés,râblé
rabaisse,rabaisser
quitterons,quitter
quitteras,quitter
questionnés,questionner
questionnaient,questionner
questionnai,questionner
quémandant,quémander
pyramidale,pyramidal
pygmées,pygmée
punissant,punir
pulvérisa,pulvériser
puaient,puer
provocateurs,provocateur
provocantes,provocant
provenances,provenance
protégeais,protéger
prostrés,prostré
propulsait,propulser
prophétisait,prophétiser
prononcerait,prononcer
prononçais,prononcer
promontoires,promontoire
prolonges,prolonge
progressa,progresser
profitions,profiter
profiteraient,profiter
profiterai,profiter
profilée,profiler
profanée,profaner
profané,profaner
produites,produire
prodiguant,prodiguer
privent,priver
privautés,privauté
prévoyante,prévoyant
préviennent,prévenir
préviendrait,prévenir
prévenante,prévenant
présumait,présumer
pressentit,pressentir
pressentie,pressenti
présidant,présider
préservés,préserver
préservaient,préserver
présentoirs,présentoir
préparerai,préparer
prénomme,prénommer
prélevait,prélever
préférèrent,préférer
préféreraient,préférer
préférât,préférer
précurseurs,précurseur
précisèrent,préciser
précisais,préciser
précipitons,précipiter
précautionneuse,précautionneux
pratiquez,pratiquer
poussettes,poussette
poursuivies,poursuivre
pourrissantes,pourrissant
pourchassaient,pourchasser
poupons,poupon
poulaillers,poulailler
poudreuses,poudreux
poudrés,poudré
poudrées,poudré
potelés,potelé
postillonne,postillonner
postérieurs,postérieur
possèdes,posséder
porteras,porter
porcins,porcin
popotes,popote
pontificale,pontifical
ponctués,ponctuer
ponctuées,ponctuer
ponctuaient,ponctuer
poncifs,poncif
pompant,pomper
pommelés,pommelé
polluées,polluer
pointures,pointure
pointillée,pointiller
poignantes,poignant
poignait,poigner
plumé,plumer
plumait,plumer
plongerait,plonger
plongeante,plongeant
plombées,plombé
pleurnicheries,pleurnicherie
pleurerais,pleurer
plaints,plaindre
plaignons,plaindre
pirouettes,pirouette
piquetées,piqueter
piquèrent,piquer
pincés,pincer
pillées,piller
pillée,piller
pille,piller
pigez,piger
pierrots,pierrot
pierreuses,pierreux
picotait,picoter
picorait,picorer
picoraient,picorer
pichets,pichet
photographiant,photographier
photocopies,photocopie
philologues,philologue
peuplant,peupler
pétris,pétrir
pétrifiées,pétrifié
pétillent,pétiller
perversions,perversion
pervenches,pervenche
perturbe,perturber
persévère,persévérer
persécutés,persécuter
perquisitions,perquisition
perpétuait,perpétuer
perpétuaient,perpétuer
permises,permettre
périt,périr
périsse,périr
périssables,périssable
périmées,périmé
perfectionnés,perfectionner
perfectionnant,perfectionner
perdraient,perdre
perçoive,percevoir
perceurs,perceur
percèrent,percer
pépiaient,pépier
pendouillant,pendouiller
pendouillait,pendouiller
pendentifs,pendentif
pélicans,pélican
peinturlurée,peinturlurer
pêchent,pêcher
pèche,pécher
payerait,payer
pavements,pavement
patronnes,patron
patronages,patronage
patriarches,patriarche
pâtres,pâtre
patientez,patienter
pataugé,patauger
passionnants,passionnant
parvînmes,parvenir
partît,partir
partirions,partir
participât,participer
partagerais,partager
partageât,partager
parquetée,parqueter
parlerions,parler
parlerez,parler
parigots,parigot
parieurs,parieur
parcourûmes,parcourir
parcheminée,parcheminé
paravents,paravent
paralysent,paralyser
paralysaient,paralyser
parais,parer
paradaient,parader
papouilles,papouille
papotages,papotage
pâmoisons,pâmoison
pâlis,pâlir
palestiniens,palestinien
pagodes,pagode
pageots,pageot
outillages,outillage
ourse,ours
ouragans,ouragan
ouïs,ouïr
ouatés,ouater
otaries,otarie
oseront,oser
orientées,orienter
opposeraient,opposer
opinait,opiner
opèrent,opérer
ondula,onduler
ondoyante,ondoyant
ondoyaient,ondoyer
ondées,ondée
ombrés,ombrer
ombrées,ombrer
oiseuse,oiseux
offusqua,offusquer
offrît,offrir
oeils-de-boeuf,oeil-de-boeuf
octroya,octroyer
octroie,octroyer
océane,océan
obtiens,obtenir
obtiennent,obtenir
obtiendrez,obtenir
obtempéra,obtempérer
obstruent,obstruer
obsessionnelle,obsessionnel
observons,observer
obsédants,obsédant
obscurcissent,obscurcir
obscurcissaient,obscurcir
oblongues,oblong
obligeais,obliger
objectai,objecter
obélisques,obélisque
nourrissante,nourrissant
nourrira,nourrir
notifia,notifier
notés,noter
notera,noter
nordiques,nordique
noierait,noyer
nobiliaires,nobiliaire
nimbé,nimber
neuvaines,neuvaine
nettoyages,nettoyage
négociés,négocier
navre,navrer
nationalisations,nationalisation
narguant,narguer
napoléons,napoléon
naîtront,naître
nabots,nabot
mythomanes,mythomane
mutine,mutin
murmurés,murmurer
mûriers,mûrier
murales,mural
moyenâgeuses,moyenâgeux
moussues,moussu
mourons,mourir
moufté,moufter
motorisées,motorisé
motivée,motiver
motivations,motivation
morilles,morille
moribonds,moribond
mordille,mordiller
moqués,moquer
monteras,monter
monocordes,monocorde
môles,môle
moisissait,moisir
moires,moire
modulés,moduler
modère,modérer
modelait,modeler
mochetés,mocheté
mobiliers,mobilier
mitres,mitre
mitonne,mitonner
misait,miser
miroitaient,miroiter
mirifiques,mirifique
minorités,minorité
minimise,minimiser
minéraux,minéral
minaude,minauder
miment,mimer
miaulé,miauler
mexicains,mexicain
meublait,meubler
métropolitains,métropolitain
métamorphosés,métamorphoser
méritoires,méritoire
mérités,mériter
mériteraient,mériter
méritées,mériter
méprisions,mépriser
méprisées,mépriser
mentis,mentir
mentions,mention
mentionnant,mentionner
mentionnaient,mentionner
mensuels,mensuel
menhirs,menhir
mèneront,mener
meneaux,meneau
ménagées,ménager
ménageais,ménager
mêlât,mêler
méfiantes,méfiant
méfiances,méfiance
méditerranéennes,méditerranéen
méditaient,méditer
médisants,médisant
mectons,mecton
mécontentements,mécontentement
mécanisé,mécaniser
maudissais,maudire
matrimoniale,matrimonial
mâtiné,mâtiner
mates,mat
matérialisés,matérialiser
matérialisait,matérialiser
matelassée,matelasser
massées,masser
massacrant,massacrer
massacraient,massacrer
martyrisait,martyriser
martelés,marteler
marqueteries,marqueterie
marquerait,marquer
marmottes,marmotte
marmotta,marmotter
marierez,marier
marelles,marelle
marcs,marc
marchât,marcher
manufacturés,manufacturer
manquements,manquement
manquantes,manquant
manifestes,manifeste
mangeâmes,manger
mandaté,mandater
maltraite,maltraiter
malodorantes,malodorant
malmenait,malmener
malices,malice
malencontreuse,malencontreux
malandrins,malandrin
malaisée,malaisé
maintenais,maintenir
maillets,maillet
magnétoscopes,magnétoscope
magnes,magner
magasiniers,magasinier
maçonnées,maçonner
mâchaient,mâcher
mâcha,mâcher
maboule,maboul
lût,lire
lustrés,lustré
lovés,lover
louèrent,louer
louables,louable
lotis,loti
lorgnent,lorgner
lorgné,lorgner
lorgne,lorgner
logeant,loger
logeais,loger
locos,loco
lits-cages,lit-cage
litières,litière
liserons,liseron
liquidités,liquidité
liquéfiait,liquéfier
lippue,lippu
limons,limon
limonades,limonade
limitrophes,limitrophe
ligaments,ligament
lieder,lied
licencié,licencier
libertine,libertin
libérateurs,libérateur
lestes,leste
lésiné,lésiner
léguée,léguer
laudes,laude
latentes,latent
lasserai,lasser
largeurs,largeur
lapant,laper
languit,languir
langoustines,langoustine
lancez,lancer
laminé,laminer
lamentaient,lamenter
laineuse,laineux
laiderons,laideron
lacrymales,lacrymal
lâcherai,lâcher
labourées,labourer
klaxonne,klaxonner
kermesses,kermesse
juxtaposées,juxtaposé
juteuses,juteux
justifiât,justifier
justicière,justicier
jurez,jurer
jucha,jucher
joueront,jouer
joueras,jouer
jouerais,jouer
jouées,jouer
jonglait,jongler
jettes,jeter
jaunissaient,jaunir
jacassaient,jacasser
isolent,isoler
isolaient,isoler
islandaise,islandais
irrités,irriter
irritants,irritant
irritantes,irritant
irriguée,irriguer
irréversibles,irréversible
invitez,inviter
invitera,inviter
invincibles,invincible
introduites,introduire
intrigants,intrigant
édifiants,édifiant
ectoplasmes,ectoplasme
écraserait,écraser
écrasantes,écrasant
écouteurs,écouteur
écouterait,écouter
écoulerait,écouler
écoulant,écouler
écorchaient,écorcher
économise,économiser
écoeurants,écoeurant
écoeurantes,écoeurant
éclaircissant,éclaircir
éclaircissaient,éclaircir
éclairantes,éclairant
échue,échoir
échouent,échouer
échotiers,échotier
échoit,échoir
échevelés,échevelé
échalotes,échalote
écartelées,écartelé
écartèle,écarteler
ébranlements,ébranlement
durcies,durcir
ducale,ducal
drinks,drink
dressais,dresser
drapa,draper
draguent,draguer
douterait,douter
doutât,douter
douelles,douelle
doucereuses,doucereux
douait,douer
doryphores,doryphore
donneuse,donneur
donjons,donjon
dominicaine,dominicain
dominants,dominant
intimités,intimité
intestinaux,intestinal
interviennent,intervenir
interviendrait,intervenir
interprètent,interpréter
interdirait,interdire
intercepta,intercepter
intégrés,intégrer
intégrait,intégrer
instruisent,instruire
instaurait,instaurer
instantes,instant
inspirerait,inspirer
insoutenables,insoutenable
insolentes,insolent
insistes,insister
insérait,insérer
injurié,injurier
injections,injection
initiait,initier
inhibitions,inhibition
inhérentes,inhérent
inhabituels,inhabituel
ingurgitait,ingurgiter
inguérissables,inguérissable
ingénus,ingénu
infos,info
infortunés,infortuné
infortunes,infortune
influencée,influencer
influe,influer
infligés,infliger
infligeant,infliger
infernaux,infernal
inexpérimentée,inexpérimenté
inexacte,inexact
inénarrables,inénarrable
indiquèrent,indiquer
indiquât,indiquer
indiquais,indiquer
indésirables,indésirable
indéfrisables,indéfrisable
indéfinissables,indéfinissable
indécentes,indécent
incurables,incurable
incunables,incunable
incrusta,incruster
incorporant,incorporer
incontestables,incontestable
incomplètes,incomplet
incommodes,incommode
incommodé,incommoder
incitée,inciter
incitant,inciter
incita,inciter
incinérée,incinérer
incarnais,incarner
incandescents,incandescent
inassouvie,inassouvi
inaptes,inapte
inaltérables,inaltérable
impurs,impur
impulsive,impulsif
impudente,impudent
imprudents,imprudent
impriment,imprimer
impressionnent,impressionner
imprenables,imprenable
imposera,imposer
importuné,importuner
impondérables,impondérable
implanté,implanter
impersonnels,impersonnel
impérissables,impérissable
impératives,impératif
impatientaient,impatienter
immobiliers,immobilier
imminents,imminent
immensités,immensité
imbriquées,imbriqué
imbécillités,imbécillité
illuminèrent,illuminer
illettrée,illettré
illégale,illégal
ignorances,ignorance
idiomes,idiome
identifiés,identifier
hypnotisée,hypnotiser
hurluberlus,hurluberlu
humé,humer
humanités,humanité
humanistes,humaniste
houspillait,houspiller
hormones,hormone
hoquette,hoqueter
honoraient,honorer
hochent,hocher
hissaient,hisser
hippopotames,hippopotame
hiératiques,hiératique
hexagonales,hexagonal
hésites,hésiter
hésiterait,hésiter
herbiers,herbier
hellènes,hellène
hélant,héler
hélaient,héler
havanes,havane
hauts-fonds,haut-fond
hâtais,hâter
hasardeuses,hasardeux
harpes,harpe
harnaché,harnacher
harassantes,harassant
harassante,harassant
hantées,hanter
hallucinée,halluciné
hallebardiers,hallebardier
haïssables,haïssable
hachant,hacher
habituerait,habituer
habitèrent,habiter
guignait,guigner
gueulantes,gueulante
gueulais,gueuler
guettes,guetter
guérisseuse,guérisseur
guérirait,guérir
grossis,grossir
groseilliers,groseillier
grognards,grognard
grisa,griser
griots,griot
grincèrent,grincer
grignotent,grignoter
griffonnant,griffonner
grésillements,grésillement
grelottent,grelotter
grelottais,grelotter
greffiers,greffier
greffé,greffer
gravissons,gravir
graveleuses,graveleux
grava,graver
grattée,gratter
grandissais,grandir
grand-tantes,grand-tante
grammairiens,grammairien
graissée,graissé
graissé,graisser
gouvernée,gouverner
goûtée,goûter
gousses,gousse
gourait,gourer
goupillé,goupiller
goumiers,goumier
gorgeait,gorger
gondolaient,gondoler
gommait,gommer
goémons,goémon
gloutons,glouton
glorifie,glorifier
glanés,glaner
glanées,glaner
glaglate,glaglater
glaçaient,glacer
givrés,givré
girondes,girond
gigotent,gigoter
gigotaient,gigoter
giclé,gicler
ghettos,ghetto
gesticulante,gesticulant
germé,germer
germaine,germain
gère,gérer
géologiques,géologique
geôles,geôle
génératrice,générateur
gemmes,gemme
gels,gel
gelaient,geler
geignardes,geignard
garrigues,garrigue
garderont,garder
gambades,gambade
gainés,gainer
gaillardes,gaillard
gagnants,gagnant
gâchaient,gâcher
fuyions,fuir
fuyez,fuir
fuyantes,fuyant
fuligineuse,fuligineux
fuie,fuir
fronces,fronce
frôlés,frôler
froissent,froisser
frissonnent,frissonner
fringales,fringale
frigos,frigo
frétillante,frétillant
fréquentions,fréquenter
fréquentez,fréquenter
freinée,freiner
fredonnaient,fredonner
frayaient,frayer
franquistes,franquiste
franchissais,franchir
franchira,franchir
framboisiers,framboisier
fraisiers,fraisier
fraîcheurs,fraîcheur
fourreaux,fourreau
fournirent,fournir
fourniraient,fournir
fourmillent,fourmiller
fourmillant,fourmiller
fouinait,fouiner
fouillai,fouiller
fouettés,fouetter
foudroyait,foudroyer
fortunées,fortuné
formais,former
footballeurs,footballeur
fontes,fonte
foncèrent,foncer
foncées,foncé
foisonnent,foisonner
florissantes,florissant
florentins,florentin
floraux,floral
flippait,flipper
fleuraient,fleurer
fléchissent,fléchir
flânaient,flâner
flamboient,flamboyer
fiscale,fiscal
filtres,filtre
filtrée,filtrer
filleule,filleul
filières,filière
filiations,filiation
figurées,figurer
fiestas,fiesta
ficelées,ficelé
ficelées,ficeler
ficelait,ficeler
feuillues,feuillu
feuilletaient,feuilleter
fétides,fétide
fêtaient,fêter
fermières,fermier
felouques,felouque
félicitant,féliciter
feignis,feindre
fécondée,féconder
fécale,fécal
faux-monnayeurs,faux-monnayeur
farfouillé,farfouiller
farfouillait,farfouiller
farceurs,farceur
farandoles,farandole
fanent,faner
fanaient,faner
façonnait,façonner
facilitée,faciliter
facilitaient,faciliter
facétieuse,facétieux
fabriquerait,fabriquer
fabriqua,fabriquer
extirpait,extirper
exténuées,exténué
extasiés,extasié
exprimât,exprimer
expressive,expressif
expresses,exprès
exportations,exportation
expliquées,expliquer
expérimentés,expérimenté
expédiai,expédier
exorbitantes,exorbitant
exile,exiler
exigés,exiger
exhumés,exhumer
exhalent,exhaler
exhalé,exhaler
exhalaient,exhaler
exercées,exercer
exemptions,exemption
excusée,excuser
excusaient,excuser
exclamant,exclamer
excites,exciter
excitantes,excitant
exaspérées,exaspérer
examinons,examiner
examinèrent,examiner
examinateurs,examinateur
exaltés,exalté
exaltent,exalter
exagèrent,exagérer
exacerbée,exacerbé
évoquerait,évoquer
évitions,éviter
évertue,évertuer
éventre,éventrer
éventrait,éventrer
évase,évaser
évanouirent,évanouir
évanescente,évanescent
eussiez,avoir
étudiaient,étudier
étripe,étriper
étoufferait,étouffer
étouffements,étouffement
étoilait,étoiler
étirements,étirement
étiqueté,étiqueter
éteules,éteule
étende,étendre
éteindrait,éteindre
éteignis,éteindre
étayée,étayer
étaux,étau
estropié,estropier
estompées,estomper
estompant,estomper
essayés,essayer
essaimé,essaimer
essaieront,essayer
esquivant,esquiver
esquissais,esquisser
espacent,espacer
escomptais,escompter
escamote,escamoter
escamotait,escamoter
escaladais,escalader
ermites,ermite
équilibraient,équilibrer
épuisa,épuiser
épousent,épouser
épiscopale,épiscopal
épinglés,épingler
épient,épier
éperonné,éperonner
épatés,épaté
épaississant,épaissir
envolant,envoler
environnent,environner
environnaient,environner
enviant,envier
enviai,envier
envia,envier
enverras,envoyer
entrouvraient,entrouvrir
