LEMMA,POS
bandit,NOUN
banditisme,NOUN
bandonéon,NOUN
bandoulier,NOUN
bandoulière,NOUN
banette,NOUN
bang,NOUN
bangladais,ADJ
bangladais,NOUN
bangladeshi,ADJ
bangladeshi,NOUN
banian,NOUN
banjo,NOUN
banjoïste,NOUN
bankster,NOUN
banlieue,NOUN
banlieusard,NOUN
banlon,NOUN
banne,NOUN
banné,ADJ
banner,VERB
banneret,NOUN
banneton,NOUN
bannette,NOUN
banni,ADJ
banni,NOUN
bannière,NOUN
bannir,VERB
bannissable,ADJ
bannissement,NOUN
banon,NOUN
banquable,ADJ
banque,NOUN
banquer,VERB
banqueroute,NOUN
banqueroutier,ADJ
banqueroutier,NOUN
banquet,NOUN
banqueter,VERB
banqueteur,NOUN
banquette,NOUN
banquier,NOUN
banquise,NOUN
banquiste,NOUN
banshee,NOUN
bantou,ADJ
bantou,NOUN
bantoustan,NOUN
banyuls,NOUN
baobab,NOUN
baptême,NOUN
baptisé,ADJ
baptisé,NOUN
baptiser,VERB
baptiseur,NOUN
baptismal,ADJ
baptisme,NOUN
baptistaire,ADJ
baptiste,NOUN
baptistère,NOUN
baqué,ADJ
baquer,VERB
baquet,NOUN
baqueté,ADJ
baqueter,VERB
baquetures,NOUN
bar,NOUN
bar-mitzvah,NOUN
bar-tabac,NOUN
barachois,NOUN
baragouin,NOUN
baragouinage,NOUN
baragouiné,ADJ
baragouiner,VERB
baragouineur,NOUN
baraka,NOUN
baraki,NOUN
baraquage,NOUN
baraque,NOUN
baraqué,ADJ
baraqué,NOUN
baraquement,NOUN
baraquer,VERB
baraterie,NOUN
baratin,NOUN
baratiné,ADJ
baratiner,VERB
baratineur,ADJ
baratineur,NOUN
barattage,NOUN
baratte,NOUN
baratté,ADJ
baratter,VERB
barbacane,NOUN
barbadien,ADJ
barbadien,NOUN
barbant,ADJ
barbaque,NOUN
barbare,ADJ
barbare,NOUN
barbarement,ADV
barbaresque,ADJ
barbaresque,NOUN
barbarie,NOUN
barbarisation,NOUN
barbarisme,NOUN
barbastelle,NOUN
barbe,NOUN
barbé,ADJ
barbeau,NOUN
barbecue,NOUN
barbelé,ADJ
barbelé,NOUN
barbelure,NOUN
barber,VERB
barbet,ADJ
barbet,NOUN
barbiche,NOUN
barbichette,NOUN
barbichu,ADJ
barbichu,NOUN
barbier,NOUN
barbifié,ADJ
barbifier,VERB
barbille,NOUN
barbillon,NOUN
barbital,NOUN
barbiturique,ADJ
barbiturique,NOUN
barbiturisme,NOUN
barbon,NOUN
barbotage,NOUN
barboté,ADJ
barbotement,NOUN
barboter,VERB
barboteur,NOUN
barbotière,NOUN
barbotin,NOUN
barbouillage,NOUN
barbouille,NOUN
barbouillé,ADJ
barbouiller,VERB
barbouilleur,NOUN
barbouillis,NOUN
barbouze,NOUN
barbouzerie,NOUN
barbu,ADJ
barbu,NOUN
barbule,NOUN
barcarole,NOUN
barcarolle,NOUN
barcasse,NOUN
barcelonais,ADJ
barcelonais,NOUN
bard,NOUN
barda,NOUN
bardaf,INTJ
bardage,NOUN
bardane,NOUN
barde,NOUN
bardé,ADJ
bardeau,NOUN
bardée,NOUN
bardelle,NOUN
barder,VERB
bardeur,NOUN
bardière,NOUN
bardis,NOUN
bardot,NOUN
barefoot,NOUN
barème,NOUN
barémique,ADJ
baresthésie,NOUN
baréter,VERB
barge,ADJ
barge,NOUN
barguignage,NOUN
barguigner,VERB
barguigneur,NOUN
bariatrique,ADJ
baribal,NOUN
barigoule,NOUN
baril,NOUN
barillet,NOUN
barine,NOUN
bariolage,NOUN
bariolé,ADJ
barioler,VERB
bariolure,NOUN
barisien,ADJ
barisien,NOUN
barista,NOUN
barjaquer,VERB
barjo,ADJ
barjo,NOUN
barjot,ADJ
barjot,NOUN
barkhane,NOUN
barlong,ADJ
barloquer,VERB
barlotière,NOUN
barmaid,NOUN
barman,NOUN
barmitsva,NOUN
barn,NOUN
barnabite,NOUN
barnache,NOUN
barnum,NOUN
barocepteur,NOUN
barocline,ADJ
barogramme,NOUN
barographe,NOUN
barolo,NOUN
baromètre,NOUN
barométrie,NOUN
barométrique,ADJ
baron,NOUN
baronnage,NOUN
baronné,ADJ
baronner,VERB
baronnet,NOUN
baronnette,NOUN
baronnie,NOUN
baroque,ADJ
baroque,NOUN
baroquement,ADV
baroquisme,NOUN
barorécepteur,NOUN
baroscope,NOUN
barotraumatique,ADJ
barotraumatisme,NOUN
barotrope,ADJ
baroud,NOUN
barouder,VERB
baroudeur,NOUN
barouf,NOUN
baroufle,NOUN
barque,NOUN
barquerole,NOUN
barquerolle,NOUN
barquette,NOUN
barracuda,NOUN
barrage,NOUN
barragiste,NOUN
barre,NOUN
barré,ADJ
barreau,NOUN
barregraphe,NOUN
barrel,NOUN
barrement,NOUN
barrémien,ADJ
barrer,VERB
barrette,NOUN
barreur,NOUN
barricade,NOUN
barricadé,ADJ
barricader,VERB
barriérage,NOUN
barriéré,ADJ
barrière,NOUN
barriérer,VERB
barrio,NOUN
barrique,NOUN
barrir,VERB
barrissement,NOUN
barrot,NOUN
bartavelle,NOUN
barycentre,NOUN
barycentrique,ADJ
barye,NOUN
barymétrie,NOUN
baryogenèse,NOUN
baryon,NOUN
baryonique,ADJ
barysphère,NOUN
baryte,NOUN
baryté,ADJ
barytine,NOUN
baryton,NOUN
baryum,NOUN
barzoï,NOUN
bas,ADJ
bas,ADV
bas,NOUN
bas-bleu,NOUN
bas-côté,NOUN
bas-culotte,NOUN
bas-de-casse,NOUN
bas-fond,NOUN
bas-jointé,ADJ
bas-mât,NOUN
bas-officier,NOUN
bas-relief,NOUN
bas-ventre,NOUN
basal,ADJ
basalte,NOUN
basaltique,ADJ
basane,NOUN
basané,ADJ
basané,NOUN
basaner,VERB
basanite,NOUN
basculant,ADJ
bascule,NOUN
basculé,ADJ
basculement,NOUN
basculer,VERB
basculeur,NOUN
base,NOUN
basé,ADJ
base-ball,NOUN
baseball,NOUN
baselle,NOUN
baser,VERB
basfond,NOUN
basicité,NOUN
baside,NOUN
basidiomycète,ADJ
basidiomycète,NOUN
basidiospore,NOUN
basilaire,ADJ
basileis,NOUN
basileus,NOUN
basilic,NOUN
basilical,ADJ
basilique,NOUN
basin,NOUN
basiphile,ADJ
basique,ADJ
basiquement,ADV
basket,NOUN
basket-ball,NOUN
basketball,NOUN
basketteur,NOUN
basmati,NOUN
basocellulaire,ADJ
basoche,NOUN
basochien,ADJ
basophile,ADJ
basophilie,NOUN
basquaise,ADJ
basquaise,NOUN
basque,ADJ
basque,NOUN
basquine,NOUN
basse-contre,NOUN
basse-cour,NOUN
basse-courier,NOUN
basse-danse,NOUN
basse-fosse,NOUN
basse-lisse,NOUN
basse-lissier,NOUN
basse-taille,NOUN
basse-tige,NOUN
basse-ville,NOUN
bassecontre,NOUN
bassecour,NOUN
bassecourier,NOUN
bassedanse,NOUN
bassefosse,NOUN
basselisse,NOUN
basselissier,NOUN
bassement,ADV
basses-cours,NOUN
basses-danses,NOUN
basses-fosses,NOUN
basses-lisses,NOUN
basses-tailles,NOUN
basses-villes,NOUN
bassesse,NOUN
basset,NOUN
bassetaille,NOUN
basseville,NOUN
bassin,NOUN
bassinant,ADJ
bassine,NOUN
bassiné,ADJ
bassiner,VERB
bassinet,NOUN
bassinoire,NOUN
bassiste,NOUN
basson,NOUN
bassoniste,NOUN
basta,INTJ
bastaing,NOUN
baste,NOUN
baster,VERB
basterne,NOUN
bastiais,ADJ
bastiais,NOUN
bastide,NOUN
bastidon,NOUN
bastille,NOUN
bastillé,ADJ
bastillonné,ADJ
bastillonner,VERB
basting,NOUN
bastingage,NOUN
bastion,NOUN
bastionné,ADJ
bastionner,VERB
baston,NOUN
bastonnade,NOUN
bastonné,ADJ
bastonner,VERB
bastos,NOUN
bastringue,NOUN
bât,NOUN
bat-flanc,NOUN
bataclan,NOUN
bataille,NOUN
bataillé,ADJ
batailler,VERB
batailleur,ADJ
batailleur,NOUN
bataillon,NOUN
bâtard,ADJ
bâtard,NOUN
batardeau,NOUN
bâtardise,NOUN
batave,ADJ
batave,NOUN
batavia,NOUN
batavique,ADJ
batayole,NOUN
batch,NOUN
bâté,ADJ
bateau,NOUN
bateau-citerne,NOUN
bateau-feu,NOUN
bateau-lavoir,NOUN
bateau-mouche,NOUN
bateau-pilote,NOUN
bateau-pompe,NOUN
bateaux-citernes,NOUN
bateaux-feux,NOUN
bateaux-mouches,NOUN
bateaux-pilotes,NOUN
bateaux-pompes,NOUN
batelage,NOUN
batelé,ADJ
bateler,VERB
batelet,NOUN
bateleur,NOUN
batelier,NOUN
batellerie,NOUN
bâter,VERB
batésien,ADJ
bath,ADJ
bathmotrope,ADJ
batholite,NOUN
batholithe,NOUN
bathyal,ADJ
bathymètre,NOUN
bathymétrie,NOUN
bathymétrique,ADJ
bathypélagique,ADJ
bathyscaphe,NOUN
bathysphère,NOUN
bâti,ADJ
bâtier,NOUN
bâtière,NOUN
batifolage,NOUN
batifolant,ADJ
batifoler,VERB
batifoleur,ADJ
batifoleur,NOUN
batik,NOUN
batillage,NOUN
bâtiment,NOUN
bâtir,VERB
bâtissable,ADJ
bâtisse,NOUN
bâtisseur,NOUN
batiste,NOUN
bâton,NOUN
bâtonnat,NOUN
bâtonné,ADJ
bâtonner,VERB
bâtonnet,NOUN
bâtonnier,NOUN
batoude,NOUN
batrachotoxine,NOUN
batracien,ADJ
batracien,NOUN
battage,NOUN
battance,NOUN
battant,ADJ
battant,NOUN
batte,NOUN
battée,NOUN
battèlement,NOUN
battellement,NOUN
battement,NOUN
batterie,NOUN
batteur,NOUN
battiture,NOUN
battle-dress,NOUN
battledress,NOUN
battoir,NOUN
battologie,NOUN
battre,VERB
battu,ADJ
battue,NOUN
batture,NOUN
batucada,NOUN
bau,NOUN
baud,NOUN
baudelairien,ADJ
baudet,NOUN
baudrier,NOUN
baudroie,NOUN
baudruche,NOUN
bauge,NOUN
baugé,ADJ
bauger,VERB
bauhinie,NOUN
baume,NOUN
baumier,NOUN
bauquière,NOUN
bauxite,NOUN
bavant,ADJ
bavard,ADJ
bavard,NOUN
bavardage,NOUN
bavarder,VERB
bavarois,ADJ
bavarois,NOUN
bavasser,VERB
bave,NOUN
baver,VERB
bavette,NOUN
baveux,ADJ
baveux,NOUN
bavoché,ADJ
bavocher,VERB
bavochure,NOUN
bavoir,NOUN
bavolet,NOUN
bavure,NOUN
baxter,NOUN
bayadère,ADJ
bayadère,NOUN
bayer,VERB
bayésianisme,NOUN
bayésien,ADJ
bayle,NOUN
baylien,ADJ
bayonnais,ADJ
bayonnais,NOUN
bayou,NOUN
bazar,NOUN
bazardé,ADJ
bazarder,VERB
bazooka,NOUN
bazou,NOUN
be-bop,NOUN
beach-volley,NOUN
beach-volleyeur,NOUN
beachvolley,NOUN
beagle,NOUN
béal,NOUN
béalière,NOUN
béance,NOUN
béant,ADJ
béarnais,ADJ
béarnais,NOUN
béat,ADJ
béatement,ADV
béatifiant,ADJ
béatification,NOUN
béatifié,ADJ
béatifier,VERB
béatifique,ADJ
béatitude,NOUN
beatnik,NOUN
beau,ADJ
beau,NOUN
beau-fils,NOUN
beau-frère,NOUN
beau-père,NOUN
beauceron,ADJ
beauceron,NOUN
beaucoup,ADV
beauf,NOUN
beauferie,NOUN
beaufitude,NOUN
beaujolais,ADJ
beaujolais,NOUN
beaupré,NOUN
beauté,NOUN
beauvaisien,ADJ
beauvaisien,NOUN
beaux-arts,NOUN
beaux-fils,NOUN
beaux-frères,NOUN
beaux-parents,NOUN
beaux-pères,NOUN
bébé,NOUN
bébête,NOUN
bêbête,NOUN
bebop,NOUN
bec,NOUN
bec-croisé,NOUN
bec-de-cane,NOUN
bec-de-corbeau,NOUN
bec-de-corbin,NOUN
bec-de-lièvre,NOUN
bécane,NOUN
bécard,NOUN
bécarre,NOUN
bécasse,NOUN
bécasseau,NOUN
bécassine,NOUN
becfigue,NOUN
bêchage,NOUN
béchamel,NOUN
bêche,NOUN
bêché,ADJ
bécher,NOUN
bêcher,VERB
bêcheur,ADJ
bêcheur,NOUN
bêcheveté,ADJ
bêcheveter,VERB
béchique,ADJ
bêchoir,NOUN
bécot,NOUN
bécoté,ADJ
bécoter,VERB
becqué,ADJ
becquée,NOUN
becquer,VERB
becquerel,NOUN
becquet,NOUN
becquetage,NOUN
becquetance,NOUN
becqueté,ADJ
becqueter,VERB
becs-croisés,NOUN
becs-de-cane,NOUN
becs-de-corbeau,NOUN
becs-de-corbin,NOUN
becs-de-lièvre,NOUN
bectance,NOUN
becté,ADJ
becter,VERB
bedaine,NOUN
bédane,NOUN
bédé,NOUN
bedeau,NOUN
bédégar,NOUN
bédéguar,NOUN
bédéiste,NOUN
bédéphile,ADJ
bédéphile,NOUN
bédéthèque,NOUN
bedon,NOUN
bedonnant,ADJ
bedonnement,NOUN
bedonner,VERB
bédouin,ADJ
bédouin,NOUN
bée,ADJ
beefsteak,NOUN
béer,VERB
beethovénien,ADJ
beffroi,NOUN
bégaiement,NOUN
bégalé,ADJ
bégaler,VERB
bégayant,ADJ
bégayé,ADJ
bégayer,VERB
bégayeur,NOUN
bégonia,NOUN
bégu,ADJ
bègue,ADJ
bègue,NOUN
béguer,VERB
béguètement,NOUN
bégueter,VERB
bégueule,ADJ
bégueulerie,NOUN
bégueulisme,NOUN
béguin,NOUN
béguinage,NOUN
bégum,NOUN
behaviorisme,NOUN
béhaviorisme,NOUN
behavioriste,ADJ
behavioriste,NOUN
béhavioriste,ADJ
béhavioriste,NOUN
behaviourisme,NOUN
béhaviourisme,NOUN
behaviouriste,ADJ
behaviouriste,NOUN
béhaviouriste,ADJ
béhaviouriste,NOUN
béhémoth,NOUN
beige,ADJ
beige,NOUN
beigeasse,ADJ
beigeâtre,ADJ
beigne,NOUN
beignet,NOUN
béjaune,NOUN
béké,NOUN
bel-étage,NOUN
bélandre,NOUN
bêlant,ADJ
belcanto,NOUN
bêlement,NOUN
bélemnite,NOUN
bêler,VERB
belette,NOUN
belfortain,ADJ
belfortain,NOUN
belge,ADJ
belge,NOUN
belgicain,ADJ
belgicain,NOUN
belgicisme,NOUN
belgitude,NOUN
belgo,NOUN
belgo-allemand,ADJ
belgo-allemand,NOUN
belgo-congolais,ADJ
belgo-luxembourgeois,ADJ
belgo-luxembourgeois,NOUN
belgo-néerlandais,ADJ
belgo-néerlandais,NOUN
bélier,NOUN
bélière,NOUN
bélinographe,NOUN
belître,NOUN
bélitre,NOUN
bélître,NOUN
bélizien,ADJ
bélizien,NOUN
belladone,NOUN
bellâtre,NOUN
belle-de-jour,NOUN
belle-de-nuit,NOUN
belle-doche,NOUN
belle-famille,NOUN
belle-fille,NOUN
belle-maman,NOUN
belle-mère,NOUN
belle-sœur,NOUN
bellement,ADV
belles-de-jour,NOUN
belles-de-nuit,NOUN
belles-doches,NOUN
belles-familles,NOUN
belles-filles,NOUN
belles-lettres,NOUN
belles-mères,NOUN
belles-sœurs,NOUN
bellicisme,NOUN
belliciste,ADJ
belliciste,NOUN
belligérance,NOUN
belligérant,NOUN
belliqueusement,ADV
belliqueux,ADJ
bellissime,ADJ
belluaire,NOUN
belon,NOUN
belote,NOUN
beloter,VERB
bélouga,NOUN
béluga,NOUN
belvédère,NOUN
bémol,NOUN
bémolisé,ADJ
bémoliser,VERB
ben,ADV
bénarde,ADJ
bénarde,NOUN
benchmark,NOUN
bendir,NOUN
bene,NOUN
bénédicité,NOUN
bénédictin,ADJ
bénédictin,NOUN
bénédiction,NOUN
benedictus,NOUN
bénef,NOUN
bénéf,NOUN
bénéfice,NOUN
bénéficiaire,ADJ
bénéficiaire,NOUN
bénéficier,VERB
bénéfique,ADJ
bénéfiquement,ADV
benêt,NOUN
bénévolat,NOUN
bénévole,ADJ
bénévole,NOUN
bénévolement,ADV
bénévolence,NOUN
bengalais,ADJ
bengalais,NOUN
bengali,ADJ
bengali,NOUN
béni,ADJ
béni-oui-oui,NOUN
bénignement,ADV
bénignité,NOUN
bénin,ADJ
béninois,ADJ
béninois,NOUN
bénir,VERB
bénissant,ADJ
bénisseur,NOUN
bénit,ADJ
bénitier,NOUN
benjamin,NOUN
benjoin,NOUN
bennage,NOUN
benne,NOUN
benné,ADJ
benner,VERB
benoit,ADJ
benoît,ADJ
benoite,NOUN
benoîte,NOUN
benoitement,ADV
benoîtement,ADV
bentazone,NOUN
benthique,ADJ
benthos,NOUN
bento,NOUN
bentonite,NOUN
benzaldéhyde,NOUN
benzalkonium,NOUN
benzédrine,NOUN
benzène,NOUN
benzénique,ADJ
benzine,NOUN
benzoate,NOUN
benzodiazépine,NOUN
benzoïque,ADJ
benzol,NOUN
benzolisme,NOUN
benzonitrile,NOUN
benzopyrène,NOUN
benzoyle,NOUN
benzyle,NOUN
béotien,ADJ
béotien,NOUN
béotisme,NOUN
bépo,NOUN
bépoète,ADJ
bépoète,NOUN
béqué,ADJ
béquer,VERB
béquet,NOUN
béqueté,ADJ
bèqueté,ADJ
béqueter,VERB
bèqueter,VERB
béquillard,ADJ
béquillard,NOUN
béquille,NOUN
béquillé,ADJ
béquiller,VERB
ber,NOUN
berbère,ADJ
berbère,NOUN
berbéridacée,NOUN
berbéris,NOUN
berbérisme,NOUN
berbériste,ADJ
berbériste,NOUN
berbérophone,ADJ
berbérophone,NOUN
bercail,NOUN
berçant,ADJ
berçante,NOUN
berce,NOUN
bercé,ADJ
berceau,NOUN
bercelonnette,NOUN
bercement,NOUN
bercer,VERB
berceur,ADJ
berceuse,NOUN
berdellé,ADJ
berdeller,VERB
béret,NOUN
bergamasque,ADJ
bergamasque,NOUN
bergamote,NOUN
bergamotier,NOUN
berge,NOUN
berger,NOUN
bergerie,NOUN
bergeronnette,NOUN
berginisation,NOUN
bergsonien,ADJ
bergsonien,NOUN
bergsonisme,NOUN
béribéri,NOUN
berimbau,NOUN
bérimbau,NOUN
berk,INTJ
berkélium,NOUN
berline,NOUN
berlinette,NOUN
berlingot,NOUN
berlinois,ADJ
berlinois,NOUN
berlue,NOUN
berluré,ADJ
berlurer,VERB
berme,NOUN
bermuda,NOUN
bermudien,ADJ
bermudien,NOUN
bernache,NOUN
bernacle,NOUN
bernard-l’ermite,NOUN
bernard-l’hermite,NOUN
bernardin,NOUN
berne,NOUN
berné,ADJ
berner,VERB
berneur,NOUN
bernicle,NOUN
bernique,INTJ
bernique,NOUN
bernois,ADJ
bernois,NOUN
berrichon,ADJ
berrichon,NOUN
bersaglier,NOUN
berthon,NOUN
bertillonnage,NOUN
béryl,NOUN
bérylliose,NOUN
béryllium,NOUN
béryx,NOUN
berzingue,NOUN
besace,NOUN
besaiguë,NOUN
besaigüe,NOUN
besant,NOUN
besanté,ADJ
bésef,ADV
besicles,NOUN
bésicles,NOUN
bésigue,NOUN
besogne,NOUN
besogner,VERB
besogneusement,ADV
besogneux,ADJ
besoin,NOUN
bessemer,NOUN
besson,ADJ
besson,NOUN
bessonnière,NOUN
best-seller,NOUN
bestiaire,NOUN
bestial,ADJ
bestialement,ADV
bestialisé,ADJ
bestialiser,VERB
bestialité,NOUN
bestiau,NOUN
bestiole,NOUN
bestseller,NOUN
bêta,ADJ
bêta,NOUN
bêta-bloquant,ADJ
bêta-bloquant,NOUN
bêta-carotène,NOUN
bêta-lactamase,NOUN
bêta-lactamine,NOUN
bêta-lecteur,NOUN
bêta-test,NOUN
bêta-testeur,NOUN
bêtabloquant,ADJ
bêtabloquant,NOUN
bêtacarotène,NOUN
bétail,NOUN
bétaillère,NOUN
bétaïne,NOUN
bêtalactamase,NOUN
bêtalactamine,NOUN
bêtalecteur,NOUN
bêtasse,ADJ
bêtasse,NOUN
bêtastimulant,ADJ
bêtatest,NOUN
bêtatesteur,NOUN
bêtathérapie,NOUN
bêtatron,NOUN
bête,ADJ
bête,NOUN
bétel,NOUN
bêtement,ADV
bêtifiant,ADJ
bêtifié,ADJ
bêtifier,VERB
bêtise,NOUN
bêtiser,VERB
bêtisier,NOUN
bétoine,NOUN
bétoire,NOUN
béton,NOUN
bétonisation,NOUN
bétonnage,NOUN
bétonné,ADJ
bétonner,VERB
bétonneur,NOUN
bétonnier,NOUN
bette,NOUN
betterave,NOUN
betteravier,NOUN
bétulacée,ADJ
bétulacée,NOUN
bétyle,NOUN
beuglant,ADJ
beuglant,NOUN
beuglante,NOUN
beuglard,ADJ
beuglard,NOUN
beuglé,ADJ
beuglement,NOUN
beugler,VERB
beugleur,NOUN
beuh,ADV
beur,ADJ
beur,NOUN
beurette,NOUN
beurk,INTJ
beurouette,NOUN
beurrage,NOUN
beurre,NOUN
beurré,ADJ
beurrée,NOUN
beurrer,VERB
beurrerie,NOUN
beurrier,ADJ
beurrier,NOUN
beuverie,NOUN
bévatron,NOUN
bévue,NOUN
bey,NOUN
beylical,ADJ
beylicat,NOUN
beylisme,NOUN
bézef,ADV
bézoard,NOUN
bhakti,NOUN
bharatanatyam,NOUN
bhodjpouri,NOUN
bhoutanais,ADJ
bhoutanais,NOUN
bi-actif,ADJ
bi-dimensionnel,ADJ
bi-horaire,ADJ
bi-infini,ADJ
bi-invariant,ADJ
bi-univoque,ADJ
biacide,NOUN
biactif,ADJ
biacuminé,ADJ
biais,NOUN
biaisé,ADJ
biaisement,NOUN
biaiser,VERB
biangle,NOUN
biannuel,ADJ
biathlète,NOUN
biathlon,NOUN
biauriculaire,ADJ
biaxe,ADJ
bibacier,NOUN
bibande,ADJ
bibande,NOUN
bibarder,VERB
bibelot,NOUN
bibeloter,VERB
bibeloteur,NOUN
bibendum,NOUN
biberon,NOUN
biberonné,ADJ
biberonner,VERB
bibi,NOUN
bibine,NOUN
bibite,NOUN
bibl,NOUN
bible,NOUN
bibliatrique,NOUN
biblicisme,NOUN
biblio,NOUN
bibliobus,NOUN
bibliogr,NOUN
bibliographe,NOUN
bibliographie,NOUN
bibliographique,ADJ
bibliolâtre,ADJ
bibliolâtre,NOUN
bibliologie,NOUN
bibliologique,ADJ
bibliologue,NOUN
bibliomancie,NOUN
bibliomane,ADJ
bibliomane,NOUN
bibliomanie,NOUN
bibliométrie,NOUN
bibliométrique,ADJ
bibliophile,NOUN
bibliophilie,NOUN
bibliophilique,ADJ
bibliopole,NOUN
bibliotechnicien,NOUN
bibliothécaire,NOUN
bibliothéconomie,NOUN
bibliothèque,NOUN
biblique,ADJ
bibliquement,ADV
bibliste,NOUN
bic,NOUN
bicalcique,ADJ
bicaméral,ADJ
bicaméralisme,NOUN
bicamérisme,NOUN
bicarbonate,NOUN
bicarbonaté,ADJ
bicarburation,NOUN
bicarré,ADJ
bicaténaire,ADJ
bicentenaire,ADJ
bicentenaire,NOUN
bicéphale,ADJ
bicéphalie,NOUN
biceps,NOUN
biche,NOUN
bichelamar,NOUN
bicher,VERB
bichette,NOUN
bichlamar,NOUN
bichlorure,NOUN
bichof,NOUN
bichon,NOUN
bichonnage,NOUN
bichonné,ADJ
bichonner,VERB
bichonneur,NOUN
bichoté,ADJ
bichoter,VERB
bichromate,NOUN
bichromaté,ADJ
bichrome,ADJ
bichromie,NOUN
bicipital,ADJ
bickford,NOUN
biclé,NOUN
biclef,NOUN
biclou,NOUN
bicœur,ADJ
bicœur,NOUN
bicolor,ADJ
bicolore,ADJ
bicolorié,ADJ
biconcave,ADJ
bicône,ADJ
biconvexe,ADJ
bicoque,NOUN
bicorne,NOUN
bicorps,ADJ
bicorps,NOUN
bicot,NOUN
bicouche,NOUN
bicourant,ADJ
bicubique,ADJ
biculturalisme,NOUN
biculturel,ADJ
bicuspide,ADJ
bicycle,NOUN
bicyclette,NOUN
bicyclique,ADJ
bicycliste,NOUN
bicylindre,ADJ
bidasse,NOUN
bide,NOUN
bidé,ADJ
bidegré,NOUN
bident,NOUN
bider,VERB
bidet,NOUN
bidimensionnel,ADJ
bidirectionnalité,NOUN
bidirectionnel,ADJ
bidoche,NOUN
bidon,NOUN
bidonnage,NOUN
bidonnant,ADJ
bidonné,ADJ
bidonner,VERB
bidonville,NOUN
bidouillabilité,NOUN
bidouillable,ADJ
bidouillage,NOUN
bidouille,NOUN
bidouillé,ADJ
bidouiller,VERB
bidouilleur,NOUN
bidual,ADJ
bidule,NOUN
bief,NOUN
bielle,NOUN
biellette,NOUN
biélorusse,ADJ
biélorusse,NOUN
bien,ADJ
bien,ADV
bien,NOUN
bien-aimé,ADJ
bien-aimé,NOUN
bien-aller,NOUN
bien-dire,NOUN
bien-être,NOUN
bien-fondé,NOUN
bien-fonds,NOUN
bien-jugé,NOUN
bien-pensance,NOUN
bien-pensant,ADJ
bien-pensant,NOUN
bien-vivre,NOUN
bien-voulu,ADJ
bienaimé,ADJ
bienaimé,NOUN
bienaller,NOUN
biendire,NOUN
bienêtre,NOUN
bienfacture,NOUN
bienfaisance,NOUN
bienfaisant,ADJ
bienfait,NOUN
bienfaiteur,NOUN
bienfondé,NOUN
bienfonds,NOUN
bienheureusement,ADV
bienheureux,ADJ
bienheureux,NOUN
bienjugé,NOUN
biennal,ADJ
bienpensance,NOUN
bienpensant,ADJ
bienpensant,NOUN
biens-fonds,NOUN
bienséance,NOUN
bienséant,ADJ
bientôt,ADV
bientraitance,NOUN
bienveillamment,ADV
bienveillance,NOUN
bienveillant,ADJ
bienvenir,VERB
bienvenu,ADJ
bienvenu,NOUN
bienvoulu,ADJ
bière,NOUN
biérologie,NOUN
bièvre,NOUN
biface,ADJ
biface,NOUN
biffage,NOUN
biffe,NOUN
biffé,ADJ
biffer,VERB
biffeton,NOUN
biffetonner,VERB
biffin,NOUN
biffure,NOUN
bifide,ADJ
bifidus,NOUN
bifilaire,ADJ
bifocal,ADJ
bifonctionnel,ADJ
bifteck,NOUN
biftèque,NOUN
bifton,NOUN
bifurcation,NOUN
bifurqué,ADJ
bifurquer,VERB
big,ADJ
big-bang,NOUN
bigaille,NOUN
bigame,ADJ
bigame,NOUN
bigamie,NOUN
bigarade,NOUN
bigaradier,NOUN
bigarré,ADJ
bigarreau,NOUN
bigarrer,VERB
bigarrure,NOUN
bigbang,NOUN
bigèbre,NOUN
bigle,ADJ
bigle,NOUN
biglé,ADJ
bigler,VERB
bigleux,ADJ
bigleux,NOUN
biglouser,VERB
bignole,NOUN
bignolle,NOUN
bignonia,NOUN
bignoniacée,ADJ
bignoniacée,NOUN
bigophone,NOUN
bigophoner,VERB
bigorne,NOUN
bigorné,ADJ
bigorneau,NOUN
bigorner,VERB
bigot,ADJ
bigot,NOUN
bigotement,ADV
bigoterie,NOUN
bigotisme,NOUN
bigouden,ADJ
bigouden,NOUN
bigoudi,NOUN
bigre,NOUN
bigrement,ADV
bigrer,VERB
biguanide,NOUN
bigue,NOUN
biguine,NOUN
bihari,NOUN
bihebdomadaire,ADJ
bihebdomadaire,NOUN
biholomorphe,ADJ
biholomorphisme,NOUN
bihoraire,ADJ
bihoreau,NOUN
biinfini,ADJ
biinvariant,ADJ
bijectif,ADJ
bijection,NOUN
bijectivement,ADV
bijectivité,NOUN
bijou,NOUN
bijouterie,NOUN
bijoutier,NOUN
bijuridisme,NOUN
biker,NOUN
bikeur,NOUN
bikini,NOUN
bilabial,ADJ
bilabiale,NOUN
bilabié,ADJ
bilame,NOUN
bilan,NOUN
bilaner,VERB
bilangue,ADJ
bilatéral,ADJ
bilatéralement,ADV
bilatéralisme,NOUN
bilatéralité,NOUN
bilatère,ADJ
bilboquet,NOUN
bile,NOUN
bilé,ADJ
biler,VERB
bileux,ADJ
bilharzie,NOUN
bilharziose,NOUN
biliaire,ADJ
bilié,ADJ
bilieux,ADJ
biligénie,NOUN
bilinéaire,ADJ
bilinéarité,NOUN
bilingue,ADJ
bilingue,NOUN
bilinguisme,NOUN
bilirubine,NOUN
bilirubinémie,NOUN
bilitère,ADJ
biliverdine,NOUN
bill,NOUN
billard,NOUN
billbergia,NOUN
bille,NOUN
billebaude,NOUN
